Iteration,Train reward,Eval reward,TD loss,Episode
0,nan,-324.83861054668716,nan,0
100,-117.05249442302059,-324.83861054668716,nan,2
200,-129.67623798372603,-324.83861054668716,151.58833,3
300,-147.84910503792884,-324.83861054668716,116.90723,4
400,-147.84910503792884,-324.83861054668716,127.98867,4
500,-145.23728864517753,-375.867721497172,114.43948,5
600,-135.64798552843183,-375.867721497172,122.350586,7
700,-129.9886338337864,-375.867721497172,104.33021,8
800,-128.1798926299378,-375.867721497172,119.61778,9
900,-155.88184254289072,-375.867721497172,98.717316,10
1000,-153.20063319850246,-193.80355112019828,136.3026,11
1100,-139.74597994207403,-193.80355112019828,124.28452,13
1200,-138.02301078961236,-193.80355112019828,139.03127,14
1300,-146.6623439572172,-193.80355112019828,136.93915,15
1400,-157.82122416121823,-193.80355112019828,110.38553,16
1500,-157.48738842879166,-164.9367997403575,107.488434,17
1600,-154.858295927294,-164.9367997403575,118.030075,19
1700,-160.75551169883315,-164.9367997403575,126.33433,20
1800,-160.25002394615592,-164.9367997403575,136.63258,21
1900,-176.5197490312355,-164.9367997403575,127.55293,22
2000,-177.64404648263948,-90.31133556209117,131.48747,24
2100,-176.5870103451693,-90.31133556209117,145.67496,25
2200,-186.20484056824563,-90.31133556209117,122.245895,26
2300,-195.75672436689337,-90.31133556209117,100.95319,28
2400,-195.50229673644137,-90.31133556209117,160.77402,29
2500,-193.2676780007676,-107.93250537939623,129.40968,30
2600,-190.64706057431803,-107.93250537939623,146.26276,32
2700,-203.6927908535426,-107.93250537939623,152.31471,33
2800,-202.78194756853802,-107.93250537939623,118.43332,34
2900,-204.15090326097422,-107.93250537939623,160.77383,35
3000,-195.34949176966174,-111.22837262513107,139.45976,36
3100,-208.39600844130845,-111.22837262513107,124.63626,38
3200,-223.14249747923685,-111.22837262513107,132.74033,39
3300,-223.14249747923685,-111.22837262513107,139.58318,39
3400,-205.96533801846857,-111.22837262513107,120.79976,41
3500,-188.75947778119505,-259.54815170744666,128.15854,42
3600,-180.46242598405456,-259.54815170744666,122.89524,44
3700,-174.52776600696922,-259.54815170744666,133.82613,45
3800,-163.8609360384101,-259.54815170744666,137.38286,46
3900,-153.36651963066976,-259.54815170744666,140.50592,47
4000,-169.60574217750045,-242.91840302454085,136.6296,48
